runnr	MC energy	MC zenith	MC azimuth	MC Xmax	MC core x	MC core y	MC core z	Sd rec success	Sd energy	SD zenith	SD azimuth	SD core x	SD core y	SD core z	Rd rec success	Stations with Pulse	Rd zenith	Rd azimuth	Rd core x	Rd core y	Rd core z	rad energy	rad energy error	lorentz angle	2dLDF sigma	2dLDF sigma error	2dLDF Chi2	2dLDf NDF	Rd energy	SE_RdLDF1	SE_RdLDF2	EE_RdLDF1	EE_RdLDF1error	EE_RdLDF2	EE_RdLDF2error	EE_RdLDF3	EE_RdLDF3error	OnedLDFChi2	EE_RdLDFNDF	pvalue1dLDF	GeoCe DXmax	GeoCeXmax	GeoCe DXmax Error	GeoCe Erad	GeoCe Erad Error	GeoCe LDFChi2	GeoCe LDF ndf	pvalue GeoCe	Md rec success	N_mu_ref	N_mu_ref error	MLDF Chi2	MLDF NDF	MLDF Likelihood	M beta	M beta error	M beta syst
104367	3.59061e+17	52.0169	177.596	676.549	450762	6.11454e+06	1460.77	1	2.37589e+17	51.1607	177.82	450851	6.11451e+06	1399.97	1	23	52.7434	178.429	-26473	15407.8	-12.7671	1.82101e+06	142418	69.4635	194.255	3.50643	39.4459	19	3.60839e+17	7.97962e-05	0.0106748	8.29241e-05	1.25677e-06	1.33463e-05	0	-0.00896338	0.000141508	501.408	21	7.4999e-93	711.605	677.47	21.0416	1.61451e+06	107350	33.3937	19	0.0216432	1	0.501877	0.0928388	9.97249	10	5.96116	0.273478	0.277934	0
104368	5.99298e+17	48.0907	236.105	725.988	450313	6.11538e+06	1471.3	1	4.20779e+17	47.6945	236.512	450340	6.11537e+06	1399.97	1	4	48.0344	235.82	-26985.1	16008.8	94.845	3.3705e+06	1.65885e+06	83.4178	173.584	25.7468	0.155874	2	4.61127e+17	0.000204076	-0.00029807	0.000204889	1.73043e-05	1.54777e-05	0	0.000829703	0.00264386	26.4444	2	1.80999e-06	529.759	750.086	50.4961	4.08549e+06	1.04491e+06	1.29741	2	0.522722	1	0.829718	0.0847055	29.0436	19	17.4004	1.01176	0.439372	0
104370	3.76235e+17	47.1549	225.366	690.95	449400	6.1149e+06	1477.78	1	2.49181e+17	46.9609	225.234	449458	6.11497e+06	1399.96	1	3	46.868	225.376	-27897.3	15672.1	98.0232	1.38538e+06	621033	88.1991	144.318	19.3782	0.645964	1	2.92467e+17	0.000213063	0.00789182	0.000212707	2.09589e-05	1.59827e-05	0	-0.00672857	0.00224082	0.0422863	1	0.837075	566.655	690.482	95.5387	1.31376e+06	300051	0.580908	1	0.445957	1	0.460777	0.0651204	12.7529	15	8.42586	4.82359e-05	0.532997	0
104371	5.22799e+17	47.9812	146.766	661.216	450399	6.11468e+06	1468.85	1	3.51432e+17	47.8673	146.924	450469	6.11464e+06	1399.98	1	6	48.6259	147.257	-26871.8	15600.4	-6.82222	1.97926e+06	425695	45.7009	196.042	12.0268	2.45055	2	4.94965e+17	0.000168397	0.0100971	0.000237432	1.42436e-05	1.5218e-05	0	-0.00532444	0.000173697	54.5248	4	4.08609e-11	607.701	669.427	14.9998	1.73864e+06	187440	5.71297	2	0.0574703	1	0.656464	0.0840395	22.5662	17	15.3494	1.31408	0.279281	0
104372	2.87958e+17	47.9752	310.139	702.851	451128	6.11393e+06	1452.99	1	1.27281e+17	47.4773	312.315	451107	6.11401e+06	1399.97	1	9	48.2575	308.636	-26116.1	14821.7	-17.6846	772289	208026	86.3574	189.624	7.95234	11.122	5	2.17852e+17	7.08548e-05	0.0150044	8.94185e-05	5.63405e-06	1.538e-05	0	-0.0115889	0.000236535	145.076	7	4.38627e-28	580.161	696.819	4.98034	773819	109622	4.30544	5	0.506329	1	0.305932	0.0613838	13.9156	13	8.93804	0.719462	0.494832	0
104376	1.29689e+18	52.1089	58.268	721.346	448684	6.1139e+06	1476.79	1	9.10137e+17	51.9379	58.2137	448666	6.11392e+06	1399.95	1	5	51.118	58.645	-28572.9	14764.5	-4.26989	3.35197e+06	1.09111e+06	23.2218	168.879	23.5099	0.827479	1	1.15204e+18	0.000417647	0.00480893	0.000447934	2.87756e-05	1.40983e-05	0	-0.00575466	0.000852798	20.8301	3	0.000114187	657.843	734.097	60.3987	3.14329e+06	440397	1.88951	1	0.169257	1	1.52535	0.107983	23.1706	31	10.25	0.912309	0.223003	0
104377	3.67481e+17	35.2555	227.98	688.557	451428	6.11404e+06	1455.77	1	1.50364e+17	35.161	228.255	451397	6.11402e+06	1399.99	1	9	36.0151	227.621	-25870.3	14878.1	-14.0353	759983	148927	83.407	143.08	4.51501	13.4839	5	2.1753e+17	0.000132349	0.0167799	0.000128305	7.94319e-06	2.01978e-05	0	-0.0124244	0.000433449	98.2185	7	2.51582e-18	425.826	621.065	9.252	688929	83821.7	28.557	5	2.83205e-05	1	0.265962	0.0556983	29.4414	14	18.0921	0.750075	0.234928	0
104379	4.84529e+17	42.4061	288.22	656.414	449436	6.11444e+06	1472.53	1	2.62698e+17	42.1992	288.102	449481	6.11454e+06	1399.98	1	7	42.4922	288.15	-27812.5	15310.7	-6.46508	2.48752e+06	564261	85.6023	136.913	6.87384	2.4033	3	3.93919e+17	0.000228853	0.00651447	0.000270972	1.42823e-05	1.77904e-05	0	-0.00686319	0.000574623	13.0769	5	0.0226689	485.521	672.247	83.5344	2.36871e+06	212333	1.70542	3	0.63573	1	0.411973	0.0567755	19.4779	20	11.4396	0.0183289	0.239307	0
104380	9.94295e+17	57.367	324.881	798.067	449444	6.11424e+06	1470.93	1	6.95489e+17	57.1683	324.711	449347	6.11428e+06	1399.92	1	15	57.5861	324.799	-27811.4	15139	-7.64925	1.08568e+07	1.74239e+06	86.8102	202.519	10.2887	6.71249	11	8.27812e+17	0.000414595	0.00463097	0.000430799	1.88568e-05	1.1011e-05	0	-0.00287791	0.000341273	45.944	13	1.45478e-05	792.824	792.466	28.7327	1.0514e+07	726605	6.29541	11	0.852944	1	1.1376	0.0954757	27.4373	27	15.9428	0.955573	0	0
104382	4.52215e+17	44.8718	15.462	747.644	450585	6.11429e+06	1462.08	1	3.56985e+17	44.7716	16.0191	450521	6.11429e+06	1399.97	1	9	43.8612	15.1194	-26707.4	15147.2	-11.8066	897202	146577	53.7529	161.708	3.30901	55.6641	5	2.9138e+17	7.20917e-05	0.0154865	7.90008e-05	2.77997e-06	1.72399e-05	0	-0.0131131	0.000231018	195.386	7	1.08804e-38	525.279	681.004	3.04866	1.34756e+06	105050	68.4383	5	2.16507e-13	1	0.552772	0.0707976	13.8661	16	8.3164	0.903312	0.649123	0
104386	4.71535e+17	57.2371	170.183	702.164	451125	6.11411e+06	1460.49	1	2.92205e+17	57.9717	169.675	451414	6.11408e+06	1399.98	1	30	57.8265	170.968	-26067.8	14974.9	-10.346	2.2329e+06	215726	66.6552	217.114	2.58972	28.9187	26	4.08194e+17	0.000158892	0.00906787	0.000142309	4.7771e-06	1.08916e-05	0	-0.00491927	0.000107433	703.351	28	3.90128e-130	871.409	708.292	9.78032	2.13493e+06	185506	64.3222	26	4.28534e-05	1	0.41801	0.0914267	13.4949	10	9.60162	0.742582	0.38901	0
104392	1.14874e+18	38.9533	329.913	746.396	451204	6.11403e+06	1456.53	1	8.05648e+17	38.7981	330.478	451198	6.11402e+06	1399.96	1	11	39.1383	327.796	-26055.7	14877.2	-14.0274	4.11415e+06	461180	78.3367	144.346	2.30526	41.0936	7	5.19371e+17	0.000247352	0.0176848	0.000314584	1.11993e-05	1.90786e-05	0	-0.0136515	0.000163615	254.124	9	1.34308e-49	521.443	577.853	3.846	3.57737e+06	326279	73.5656	7	2.80324e-13	1	0.860798	0.0582685	74.4714	34	37.4596	1.51689	0	0
104393	3.37509e+18	29.4143	23.785	702.297	448867	6.11433e+06	1477.24	1	2.34942e+18	29.501	23.8633	448844	6.11434e+06	1399.95	1	4	28.9267	24.3317	-28234.2	15203.7	98.0523	2.20771e+07	9.31694e+06	46.336	128.375	7.14937	0.257218	2	1.63382e+18	0.0110399	0.0498687	0.00989132	0.00562132	2.24328e-05	0	-0.0466742	0.00721513	81.0914	2	2.46166e-18	237.148	744.238	27.3651	9.16716e+07	3.74832e+07	0.490793	2	0.782394	1	3.34534	0.155638	55.4912	54	31.5452	1.24478	0.109733	0
104394	2.10665e+17	46.8943	318.058	707.015	449598	6.11473e+06	1474.02	1	1.65979e+17	46.4813	318.221	449599	6.11476e+06	1399.98	1	3	46.9453	317.23	-27550.9	15540.7	96.2349	498660	346751	88.9437	168.372	47.2469	0.19473	1	1.74519e+17	0.000116696	0.00417432	0.000119302	1.03266e-05	1.59495e-05	0	-0.00351465	0.0020474	1.62591	1	0.20227	602.488	648.527	70.8933	516241	81342.9	0.0974005	1	0.754972	1	0.279329	0.0436178	8.75662	11	5.59233	1.34776	0	0
104395	2.32708e+17	27.3849	226.775	691.119	450734	6.11475e+06	1463.15	1	1.76444e+17	28.322	225.089	450742	6.11474e+06	1399.98	1	5	27.5837	224.987	-26459.1	15631.5	-10.8755	269913	62707.6	75.5932	110.217	8.223	0.428497	1	1.31983e+17	3.99842e-05	0.0173328	4.87878e-05	1.64694e-06	2.28064e-05	0	-0.0174566	0.000370294	42.6786	3	2.87968e-09	215.713	747.055	12.7766	284402	30999.4	1.40568	1	0.235775	1	0.32803	0.0597751	7.09059	10	4.84553	1.35085	0.763708	0
104399	2.93719e+17	57.5171	240.064	731.322	451167	6.11424e+06	1458.67	1	2.50726e+17	56.9682	239.817	451159	6.11425e+06	1399.98	1	29	58.2954	239.764	-26064.3	15121.2	-12.4981	781059	63737.2	72.7872	224.654	1.78257	27.0489	25	2.28445e+17	0.000103301	0.00825765	9.47193e-05	1.423e-06	1.06577e-05	0	-0.00454132	8.73632e-05	1557.36	27	0	902.75	689.058	7.80546	730709	48998.4	11.6511	25	0.989159	1	0.308346	0.0592587	8.23971	10	5.43421	0.965488	0	0
104401	2.21073e+18	20.293	295.061	711.883	449208	6.11403e+06	1474.03	1	1.55224e+18	20.0222	293.909	449176	6.11407e+06	1399.96	1	4	19.686	295.322	-28004.7	14950.4	96.2058	1.43941e+07	6.13792e+06	71.6948	105.695	5.5577	4.12792	2	1.00113e+18	0.000382315	0.010472	0.000371869	3.12001e-05	2.46657e-05	0	-0.00717694	0.00113048	5.29794	2	0.070724	242.539	668.911	33.4591	2.31735e+07	8.28324e+06	2.94196	2	0.2297	1	1.60574	0.0944543	98.744	39	41.4678	1.73567	0	0
104403	7.13989e+17	50.7392	199.928	676.393	448887	6.114e+06	1476.7	1	4.31781e+17	50.4581	199.816	448947	6.11401e+06	1399.96	1	5	51.5583	200.255	-28422.9	14820.8	-3.82127	6.87587e+06	2.31588e+06	82.7799	192.512	29.8447	1.0352	1	6.62816e+17	0.000208254	0.00721576	0.000218234	1.25026e-05	1.38962e-05	0	-0.00685036	0.00108797	36.8668	3	4.90988e-08	815.021	535.813	92.8814	8.53838e+06	2.23893e+06	0.431589	1	0.51121	1	0.842492	0.0820313	21.1658	25	13.4674	0.818068	0.182919	0
104405	2.81636e+17	44.4557	270.552	721.135	450487	6.11519e+06	1468.69	1	1.57918e+17	44.3788	271.927	450534	6.11519e+06	1399.99	1	4	43.9463	270.65	-26748.2	15905.5	93.3093	727056	355717	82.233	152.424	27.6825	0.133043	2	2.13301e+17	0.000152282	0.00828995	0.000154455	9.52561e-06	1.72053e-05	0	-0.00817525	0.00213695	10.7116	2	0.00472069	535.227	662.428	33.328	778508	95233.1	0.10779	2	0.947532	1	0.148423	0.0180308	41.8251	16	17.1473	1.40087	0	0
104406	1.74554e+17	45.3196	285.028	627.721	449795	6.11485e+06	1473.19	1	1.23888e+17	45.6148	284.864	449756	6.11492e+06	1399.99	1	4	45.3322	284.913	-27362.4	15642.5	95.6363	265928	300184	82.2734	169.623	85.5665	0.00855117	2	1.28168e+17	9.33977e-05	0.00541818	9.33301e-05	8.95685e-06	1.6633e-05	0	-0.00617318	0.0034854	1.44399	2	0.485782	622.835	592.944	72.7885	255622	37238.2	0.0104479	2	0.99479	1	0.29033	0.0771905	3.66449	8	1.6706	2.14812	0.846097	0
104410	7.68598e+17	43.4035	301.544	706.653	449072	6.11416e+06	1473.07	1	5.64925e+17	43.5925	302.51	449028	6.11419e+06	1399.97	1	8	43.5521	301.142	-28159.4	15038.3	-6.79551	6.34183e+06	1.27928e+06	87.8478	132.872	5.70903	1.72498	4	6.30472e+17	0.000351703	0.0087897	0.000411156	1.96833e-05	1.73655e-05	0	-0.00865565	0.000520062	30.1139	6	3.73958e-05	492.992	683.661	32.8589	5.68598e+06	479300	1.91332	4	0.751699	1	0.86662	0.0822128	24.8969	26	15.1855	1.4108	0.214863	0
104411	2.01885e+17	44.6293	272	660.605	449879	6.11453e+06	1471.22	1	1.68693e+17	43.788	271.449	449886	6.11446e+06	1399.98	1	4	44.3304	272.073	-27348.8	15258.4	94.8142	424422	207972	81.9044	126.019	20.4603	0.259247	2	1.62582e+17	0.000118067	0.0146095	0.000118749	7.95206e-06	1.70481e-05	0	-0.0144317	0.00381827	7.02916	2	0.0297602	449.158	752.074	60.3282	481785	69798.8	0.142052	2	0.931438	1	0.311047	0.0557898	6.77622	10	4.62587	4.53842e-07	2.48125	0
104417	1.18832e+17	38.0942	302.101	634.345	451210	6.11439e+06	1459.35	1	8.47556e+16	36.8691	303.602	451184	6.11447e+06	1399.99	1	15	38.425	300.72	-26030	15271	-12.0363	101822	8854.22	87.6775	149.653	1.53486	53.8456	11	7.83191e+16	2.73074e-05	0.0109213	2.63611e-05	4.28519e-07	1.93412e-05	0	-0.00758642	0.000194454	877.222	13	3.90309e-179	509.668	576.583	3.86998	107861	7342.68	20.5461	11	0.0383907	1	0.0959893	0.0214483	7.86268	7	3.58519	1.55001	0	0
104420	4.43905e+17	32.6966	10.835	707.731	451000	6.11424e+06	1462.46	1	3.11783e+17	32.1114	11.3287	450983	6.11423e+06	1399.97	1	13	31.99	9.5058	-26241.5	15125.1	-9.44291	619712	65225.1	54.0843	142.776	1.3135	170.507	9	2.42614e+17	0.000103564	0.0158314	0.000127903	3.3098e-06	2.15203e-05	0	-0.0123647	0.000151017	523.696	11	2.82272e-105	242.407	773.438	5.20855	1.45237e+06	63750.1	39.3246	9	1.00671e-05	1	0.396154	0.0578396	16.3062	16	10.0633	0.176568	0.523978	0
104421	4.87642e+17	28.1731	346.543	716.026	450600	6.1147e+06	1467.06	1	3.76905e+17	27.9329	346.641	450556	6.11472e+06	1399.98	1	5	27.5576	345.991	-26623.9	15579.7	-7.52346	904172	118858	63.5109	94.4162	3.95142	2.51691	1	2.6341e+17	0.000114382	0.0169181	0.000143504	4.12074e-06	2.28135e-05	0	-0.0154185	0.000236041	18.849	3	0.000293772	224.139	745.631	6.83021	1.5337e+06	201393	0.975251	1	0.323374	1	0.593925	0.0681082	12.9842	15	8.88698	1.66813	0	0
104422	5.61314e+17	56.7884	185.436	692.56	450690	6.1145e+06	1466.79	1	4.36433e+17	56.3542	186.247	450765	6.11464e+06	1399.96	1	34	57.7019	185.487	-26521	15376.9	-6.87157	3.75963e+06	230805	77.0138	227.713	2.64956	33.0406	30	4.97877e+17	0.000148647	0.00938969	0.000139529	2.07508e-06	1.09535e-05	0	-0.00646365	0.000133682	667.934	32	5.23576e-120	872.192	688.564	10.3048	3.32721e+06	168432	19.6316	30	0.925782	1	0.450406	0.0926229	16.1193	13	12.9897	1.39647	0.339535	0
104426	2.50008e+17	34.0803	222.937	677.125	450695	6.11449e+06	1466.34	1	1.85111e+17	34.0534	222.969	450733	6.11451e+06	1399.98	1	7	35.0507	222.909	-26622.2	15368.6	-7.72166	287158	61739.5	81.0966	164.14	3.66725	15.5852	3	1.33954e+17	6.12105e-05	0.0158193	5.85025e-05	3.31143e-06	2.05271e-05	0	-0.0110304	0.000286284	117.823	5	9.0738e-24	428.353	603.792	1.15155	271633	30893.3	120.106	3	7.32259e-26	1	0.421465	0.0676196	17.2114	12	10.4945	1.14481	0.43665	0
104427	2.89541e+17	25.995	206.348	681.734	451051	6.11462e+06	1463.6	1	2.14856e+17	25.6239	204.754	451071	6.11454e+06	1399.99	1	10	26.9377	205.778	-26174.9	15496.6	-8.9243	605406	36111	69.2262	126.84	2.40732	98.4981	6	2.06514e+17	4.66271e-05	0.0169657	5.49611e-05	6.24364e-07	2.29803e-05	0	-0.0166206	0.000143465	1113.43	8	4.81183e-235	252.6	698.497	4.09843	618209	21378.8	24.1239	6	0.000495553	1	0.244407	0.018543	38.6198	15	13.4715	1.69093	0	0
104431	3.43894e+17	50.6899	252.293	697.708	448907	6.11416e+06	1476.47	1	2.79234e+17	50.1766	252.194	448871	6.11414e+06	1399.97	1	6	51.2373	252.12	-28393.8	14840.4	-3.9647	2.47627e+06	1.07652e+06	76.3072	260.77	58.7887	0.609456	2	4.02625e+17	0.000169845	0.00352532	0.000178997	9.88736e-06	1.40437e-05	0	-0.00365497	0.000970673	24.8754	4	5.32974e-05	1007.59	341.828	138.279	2.51617e+06	704868	0.582678	2	0.747262	1	0.606114	0.0844664	21.1068	12	16.838	0.368767	0.638139	0
104432	4.86725e+17	54.5172	38.787	696.126	450674	6.1142e+06	1462.35	1	4.20782e+17	53.9256	38.2741	450568	6.11417e+06	1399.98	1	17	53.4304	38.9468	-26572.7	15064.6	-10.7789	1.66892e+06	182398	38.9595	200.95	3.81093	32.3914	13	5.08522e+17	6.28144e-05	0.00949714	6.79063e-05	7.60339e-07	1.30235e-05	0	-0.00789315	0.000147261	818.023	15	1.20121e-164	738.899	733.862	21.1704	1.36555e+06	110479	11.4233	13	0.5754	1	0.700366	0.114271	18.9208	11	10.2663	1.77548	0.439731	0
104435	2.5132e+17	40.1032	253.1	692.101	450935	6.11485e+06	1463.11	1	1.47166e+17	39.9439	253.609	450946	6.11483e+06	1399.99	1	15	40.5245	251.796	-26334.3	15735.4	-10.6562	690896	41521.9	86.8002	152.7	1.48308	152.946	11	2.05968e+17	7.3377e-05	0.0159276	7.77174e-05	1.1722e-06	1.85568e-05	0	-0.0124455	0.000115556	446.453	13	3.33956e-87	528.001	589.653	1.88537	606036	23548.5	205.88	11	4.47322e-38	1	0.28469	0.0522275	12.1704	13	8.61252	0.268838	0.453882	0
104440	6.55813e+17	43.109	274.564	816.309	450764	6.11392e+06	1460.13	1	5.14858e+17	42.5128	275.305	450727	6.11391e+06	1399.97	1	3	44.7637	273.779	-26444.9	14840.4	89.2089	3.98631e+06	1.11572e+06	81.566	115.284	6.92644	0.989836	1	5.0192e+17	0.000204418	0.0120494	0.00022699	1.7586e-05	1.68695e-05	0	-0.012517	0.000948321	3.20271	1	0.0735162	360.684	810.292	0.679642	3.98963e+06	455169	1.19473	1	0.274377	1	0.527371	0.0683377	17.9263	19	11.7087	0.688739	0.172712	0
104442	1.41923e+18	55.811	159.243	741.017	449027	6.11432e+06	1478.97	1	8.09624e+17	55.7066	159.222	449144	6.11431e+06	1399.95	1	13	56.3437	159.129	-28201.1	15185.8	-1.42959	1.86962e+07	2.20975e+06	57.133	203.463	7.14928	2.08101	9	1.29931e+18	0.000447084	0.00592478	0.000444888	2.25417e-05	1.16231e-05	0	-0.00399687	0.000465208	104.504	11	2.28146e-17	819.906	701.432	30.9798	1.86025e+07	1.53233e+06	2.46462	9	0.98182	1	1.29929	0.104299	27.3811	26	15.066	1.30866	0.298864	0
104443	4.87466e+17	13.4211	234.21	687.055	449900	6.11485e+06	1472.95	1	4.02933e+17	14.0665	235.509	449930	6.11487e+06	1399.98	1	3	12.5908	233.456	-27344.4	15717	95.6573	963835	264596	64.5062	79.7528	4.6735	1.93857	1	2.6809e+17	0.000135075	0.0146671	0.000136884	1.26949e-05	2.5824e-05	0	-0.0165469	0.00163287	6.69644	1	0.00966057	190.365	688.513	33.2927	1.35094e+06	301870	1.58545	1	0.207977	1	0.679847	0.0746116	28.1135	19	14.2378	1.76909	0	0
104444	2.33887e+17	45.3879	231.598	690.994	450938	6.11454e+06	1462.08	1	2.29295e+17	45.868	233.005	450962	6.11455e+06	1399.99	1	18	46.2696	231.303	-26293.3	15413	-10.7273	657785	55283.5	86.5118	167.423	2.64043	24.253	14	2.00895e+17	7.09249e-05	0.012482	7.51696e-05	9.5655e-07	1.6238e-05	0	-0.0103405	0.000130472	425.718	16	1.46258e-80	554.399	662.849	6.41949	559797	27789	13.6184	14	0.478506	1	0.0422091	0.010542	91.5103	10	31.7255	2.35077e-08	0.0269445	0
104447	7.86095e+17	33.0243	151.782	731.3	450444	6.11478e+06	1468.53	1	6.50795e+17	32.9802	151.912	450470	6.11476e+06	1399.96	1	4	33.0093	151.566	-26844.4	15662.6	93.3583	2.10677e+06	720649	46.4016	112.135	9.53032	4.18947	2	4.99372e+17	0.000287929	0.0121119	0.00030214	1.93334e-05	2.11985e-05	0	-0.0112993	0.00137492	2.46033	2	0.292245	315.854	703.751	27.0529	3.08977e+06	523653	0.602704	2	0.739817	1	1.18393	0.0903358	32.1937	33	20.2959	1.32614	0.216621	0
104448	1.99765e+17	41.2338	216.496	683.376	450716	6.11435e+06	1462.86	1	1.51042e+17	40.825	216.095	450758	6.11438e+06	1399.98	1	7	42.1781	216.084	-26530.5	15222.4	-10.4693	515525	194802	84.156	207.781	7.0882	6.00137	3	1.78539e+17	4.97446e-05	0.0161691	3.2354e-05	2.28499e-06	1.79147e-05	0	-0.0101563	0.000338578	206.273	5	1.29143e-42	527.214	609.551	6.1192	324741	43106.9	6.88204	3	0.0757542	1	0.21224	0.0525766	11.03	10	9.02087	0.442484	0.673334	0
104449	1.32885e+17	27.8567	249.274	756.053	451194	6.1145e+06	1461.7	1	1.10616e+17	26.1016	249.322	451179	6.11452e+06	1399.99	1	10	28.5399	248.949	-26034	15373.1	-9.94843	98494.3	8677.59	81.1808	111.631	0.870621	86.3525	6	7.79754e+16	2.05735e-05	0.0160093	2.19107e-05	2.53628e-07	2.25421e-05	0	-0.01584	0.000241922	327.713	8	5.14275e-66	230.525	736.4	4.49659	109061	9188.51	15.9186	6	0.0141975	1	0.217706	0.0506585	6.67386	9	4.62232	0.211486	0.464438	0
104451	2.03428e+17	45.8772	272.506	740.559	450762	6.1151e+06	1465.85	1	1.39118e+17	45.419	269.607	450688	6.11513e+06	1399.99	1	11	45.6372	271.205	-26495.4	15950.3	-9.1177	391065	66428.7	80.5646	183.323	3.63864	22.0387	7	1.56534e+17	6.73788e-05	0.0152106	5.69732e-05	2.67871e-06	1.65052e-05	0	-0.0105775	0.000237569	241.572	9	5.98814e-47	527.69	700.232	3.77223	281818	33274.3	49.9496	7	1.4778e-08	1	0.263326	0.0779122	4.1653	7	2.71446	0.199287	0.34978	0
104452	9.3146e+17	46.7867	285.633	707.381	450863	6.11505e+06	1463.46	1	5.96018e+17	46.7705	284.993	450827	6.1151e+06	1399.96	1	16	46.5136	284.63	-26379.8	15928.6	-10.9749	8.87857e+06	526777	81.0773	158.073	1.33407	54.548	12	7.56253e+17	0.000338589	0.015179	0.000315421	5.89314e-06	1.61342e-05	0	-0.011498	0.000128009	522.984	14	1.23835e-102	531.42	717.093	3.46788	1.01357e+07	570220	66.2984	12	1.56728e-09	1	1.07733	0.0865016	22.2204	29	12.8358	0.631599	0.183038	0
104454	2.71266e+17	41.572	294.651	686.665	449834	6.1151e+06	1473.74	1	1.42059e+17	42.557	291.379	449864	6.11516e+06	1399.99	1	4	41.9318	293.745	-27321	15845.7	95.9606	745759	327622	87.3211	148.36	20.2245	1.22517	2	2.1393e+17	0.000126053	0.00553994	0.000131898	1.03692e-05	1.80117e-05	0	-0.00504884	0.00156978	8.86063	2	0.0119107	524.962	617.734	21.7544	705046	103756	1.32333	2	0.515992	1	0.393904	0.0931558	9.2174	7	3.61565	0.0241029	0.555847	0
104455	2.04078e+17	42.3784	202.285	717.419	450585	6.11425e+06	1464.59	1	1.46614e+17	42.478	201.637	450631	6.11424e+06	1399.98	1	4	43.1581	203.069	-26723	15092.5	91.454	355247	96157	78.7436	158.281	2.19039	0.394824	2	1.50417e+17	9.22881e-05	0.0140179	0.000101495	8.7279e-06	1.75244e-05	0	-0.00805878	0.00026016	0.201942	2	0.903959	567.661	589.596	9.09432	117268	25518	7.26128	2	0.0264992	1	0.236682	0.0588116	7.20848	9	4.93064	2.26257	1.14305	0
104458	3.83685e+17	47.1371	229.747	691.662	451003	6.1146e+06	1462.55	1	3.01281e+17	46.7842	228.773	450931	6.11458e+06	1399.99	1	22	47.9325	229.136	-26227.9	15483.6	-10.1599	1.26672e+06	67705.7	85.8535	163.619	2.42763	43.7685	18	2.79942e+17	0.00011302	0.0113442	0.000123804	1.32094e-06	1.55222e-05	0	-0.00953387	0.000128396	609.517	20	2.84382e-116	575.17	681.547	5.39191	1.20704e+06	39063.4	7.64661	18	0.983446	1	0.547127	0.0758543	26.6071	19	13.3862	0.77822	0.14398	0
104466	1.45292e+18	46.9098	37.64	824.837	450620	6.11478e+06	1463.87	1	1.21229e+18	46.9984	37.9211	450562	6.11473e+06	1399.96	1	13	46.3583	38.3648	-26657.3	15632.2	-10.9815	5.31363e+06	648789	38.137	146.7	2.69419	27.5407	9	9.25535e+17	0.000324179	0.015199	0.000338894	1.2268e-05	1.62004e-05	0	-0.0126508	0.000240776	221.34	11	2.71519e-41	523.271	728.106	4.85851	5.47815e+06	454821	49.1667	9	1.54458e-07	1	1.12989	0.0877484	37.2573	37	22.8226	1.04236	0.203296	0
104468	6.65428e+17	36.694	67.443	681.243	451264	6.11438e+06	1458.66	1	5.38462e+17	36.5736	67.4229	451278	6.11435e+06	1399.96	1	16	36.393	67.6673	-25986.6	15264.5	-12.5341	707536	35598.4	22.4134	139.155	1.06496	147.205	12	5.53758e+17	0.000217299	0.0120921	0.000257706	3.00126e-06	2.00666e-05	0	-0.0107117	0.000125522	307.458	14	3.28653e-57	410.682	655.465	1.16714	241698	7827.12	587.037	12	6.20713e-118	1	0.72505	0.0776785	16.8441	24	14.0777	0.253601	0.327843	0
104470	4.56269e+17	44.4387	182.095	656.719	448977	6.11404e+06	1476.37	1	3.82444e+17	43.4549	183.244	449035	6.11404e+06	1399.98	1	5	44.9137	182.748	-28254.7	14889.3	-3.56546	1.55414e+06	511133	68.3368	140.53	19.3143	0.0766719	1	3.35042e+17	0.000166247	0.00806644	0.000173172	1.03022e-05	1.68073e-05	0	-0.00830179	0.00119754	20.9514	3	0.000107754	553.689	643.618	60.0429	1.71641e+06	333954	0.0891296	1	0.765287	1	0.509407	0.042814	28.6191	19	13.9085	1.42243	0	0
104472	2.20818e+17	44.8333	309.951	662.363	450610	6.1147e+06	1464.95	1	1.33322e+17	44.1432	309.635	450611	6.11471e+06	1399.98	1	8	44.7811	308.303	-26638.9	15602.4	-9.75149	490892	88160.7	89.1826	175.996	3.29844	58.7751	4	1.73085e+17	3.76459e-05	0.0151976	3.18222e-05	8.82441e-07	1.68622e-05	0	-0.0108806	0.000177476	174.34	6	5.3989e-35	528.989	676.488	3.9135	556794	71838.9	24.9471	4	5.15568e-05	1	0.253322	0.0516278	8.96585	11	5.74813	1.32244e-05	0.684961	0
104475	3.07127e+17	48.7035	313.746	736.545	451045	6.11423e+06	1456.93	1	2.41619e+17	48.1044	312.595	451005	6.11427e+06	1399.97	1	20	48.7565	312.586	-26227.8	15145.8	-14.9658	725683	68663.6	87.5624	167.669	1.90464	17.4065	16	2.10972e+17	0.000100192	0.0135901	0.000115577	2.70645e-06	1.51604e-05	0	-0.01053	0.000112677	730.395	18	1.99984e-143	549.938	745.417	3.94891	713183	37846.1	53.6842	16	5.83898e-06	1	0.333833	0.0606948	11.751	15	9.58237	1.07132	0.559486	0
